comment_id,comment,video_id
UgyhE3NTmwQHC7-AS854AaABAg,"Kim Jong Kook is really my motivation in life. Not just exercising but even speaking. For me I’m interested to learn Korean but I tend to speak funny, and after hearing him talk, it’s time to be confident and speak. You are really the best Kim Jong Kook! Hope to see more of your videos as seeing them makes my day!",E9A7dfFQbpI
UgxmQukaoNz23O6aSdt4AaABAg,"데뷔27주년 진심으로 축하드려요
앞으로도 계속 같이 해요♥
오늘 영상 너무 유익하고 기부하는 선한 영향력까지 ㅠㅠㅠ사랑할수 밖에 없는 김종국 최고👍👍👍",E9A7dfFQbpI
Ugw_HeUX0TJJp5z0S9x4AaABAg,데뷔 27주년 축하합니다! 지금처럼 오래 오래 건강하고 무탈하게 사건사고 없이 우리 곁에서 함깨해요♡,E9A7dfFQbpI
UgzzXo8lbbrcMt-ZopJ4AaABAg,"늦은 나이에 종국이 형님의 알려주신 조언대로 근육운동을 하여 체격이 커졌습니다. 이번에는 영어에서 깨닫는 부분인데, 나 자신과 주변의 물건을 통해 영어 공부를 하면 쉽겠구나 라는 조언을 얻었습니다. 정말 사랑합니다. 종국이 형님.",E9A7dfFQbpI
UgwaOaDghW001Ju0ziN4AaABAg,I’ve always known that KJK was super hardworking and was always curious how he spoke English so well despite never lived in an English speaking country for a long period of time. His tips regarding learning a foreign language are gold! I need to work hard to learn too!,E9A7dfFQbpI
UgzNXgIB2QW2rbS4mOB4AaABAg,"안녕하세요~ 종국이 형님을 정말 좋아하는 팬 입니다.
영어에 관해서 가지신 생각, 요번에 풀어주신 노하우 정말 
저에겐 개안 하듯이 다가왔고 맞는 말씀이라고 생각합니다.
인생을 살면서 무언가를 도전하고 열심히 살기 위해서 이 영상은 
힘을 얻고 싶을 때 항상 다시 찾아보겠습니다.
감사합니다!",E9A7dfFQbpI
UgwGK6-LB_-sqixCTzN4AaABAg,매번 외국 가실때마다 어머니 모시고 가시는 모습보면 정말 종국형님 존경스럽습니다. 저도 부모님 더 나이 드시기전에 해외여행 많이 시켜드려야겠어요,ntw4IOjYInQ
UgyUbQ-IiR2e7lxfazN4AaABAg,Really appreciate all the effort put into recording the typical JK LA experience. It’s not every day that a korean celebrity’s personal vlog while overseas is more entertaining than most tv shows,ntw4IOjYInQ
UgyzCqnsbT_NgL9oaLl4AaABAg,"Ahhh I’m so sad I couldn’t go to the concert, please come back soon!!!! Also I love how kind and sweet he is to all of his fans! And omg that proposal was soooooooo cute!",ntw4IOjYInQ
Ugz2jOhgS10dE7ukQvN4AaABAg,"This is another lovely installment to the LA series! It's fun to see Kim Jong Kook enjoying time with his family and friends, working out to his heart's content in such a special gym and indulging in phenomenal steaks! I'm so jealous of that outdoor kitchen! And it's really wonderful to see his beautiful mother again. I miss seeing her regularly on tv. I think she's such a role model - the perfect wife and mother! And, honestly, I can't say enough good things about the concert. Kim Jong Kook's voice was truly beautiful; his cover of Adele's 'Easy on Me' was perfect. And watching the place explode with energy when his Turbo songs started was an absolute blast. It was really such a great event! I hope to see him at many more concerts in the future.",ntw4IOjYInQ
UgwHIF97UAQRG2gPMDR4AaABAg,이 형을 보고 있으면 운동을 정말 즐거워서 하는 것이 보여서 너무 좋음. 영상을 보는 내내 나도 긍정적인 에너지를 받고 가는 듯. 이런 게 힐링이지.. 근데 헬스 가기 싫다.......,ntw4IOjYInQ
UgzUi3dbjAWO_2wivHh4AaABAg,"After all these years he stil have this huge solid fanbase and the loyal fans of him who following him since the begining til now ❤ im so proud of him , he deserve the best ... wish him all the happiness that he really deserve",ntw4IOjYInQ
Ugw1c-YYF_dMHKbtuoJ4AaABAg,"omg. The proposal and the future bride being a complete fan of KJK. When she had her fiance hold her flowers so she could have one last hug. I was crying from laughing so hard. KJK being all ""sorry"" dude too. 😂",ntw4IOjYInQ
Ugy2DZeFBQ4NzttSlbd4AaABAg,"Another awesome vlog! Really been loving your videos week in and out! Your workout videos, your vlogs all feel very warm and personal. They're great!",ntw4IOjYInQ
Ugw_7xW1rwmHJcYIGxR4AaABAg,"Good gob~!!! 
형님 진짜 너무 멋있네요~
LA 편 또 기대할게요~!
팔을 다쳐 운동을 쉰지가 1년이 좀 넘어서 형님 방송보면서 다시금 살살 재활하면서 운동 시작하게 되었습니다~!!
언제나 건강한 방송 감사드립니다~!!",ntw4IOjYInQ
UgzGJJMTJwnkKPAzPyZ4AaABAg,This is a good series. Thoroughly enjoyed it all. We get to see what JK does in LA though we know he'll hit the gym duh lol! Bringing his manager to LA and having a good time as well. It's all good bro. Thank you for the vlogs!,ntw4IOjYInQ
UgwKcgNu6mRJ253YZb14AaABAg,"This was a great next video in the LA series! Kim Jong Kook fits the LA vibe so well and this video is exactly the sort of relaxed and happy content that I think everyone needs these days. I quite like the editing choice to do this as an interview too! Cha Seok Bin is really charming - I'm glad viewers are finally getting to see more of him! And it's so endearing seeing how much fun he had exploring the city for the first time. I think he's a bit shy, but I hope people get to see more of Cha Seok Bin in the future and I hope he gets to come back to America soon. As someone who grew up in LA, I tend to take for granted the good things about the place. Seeing it through his excited eyes reminds me that there's a lot to like about LA. This video definitely put a smile on my face! Much love to Kim Jong Kook, Cha Seok Bin and everyone there.",5ln0Qu2Qm00
Ugye13l9zGEnkfi3PD54AaABAg,"되게 짐종국같은 사람이 딱 좋아하는 동생 타입ㅋㅋㅋㅋ순하고 자기일 열심히 하면서 상대가 뭘 많이 챙겨주면 자격지심없이 고마워 할 줄 알고, 뭐 알려주면 싫은 소리 없이 잘 배우려고 하고.. 사람 좋아하고 챙기고 알려주는 거 좋아하는 사람한테 정말 잘 맞는 타입의 사람",5ln0Qu2Qm00
UgxX5eBu0sHAQOWcTcV4AaABAg,"Seok Bin is so cute, he reminded me of how I felt when I first arrived here in the US! :) JK is so kind to his manager, even driving him around and being the tourist guide/photographer. :) I hope there are more LA vlogs to come, their happiness just shows through, and it's captivating to see! :)",5ln0Qu2Qm00
Ugzqxg0_gzvsjEu8QDt4AaABAg,"This is too cute.  Glad Seokbin had such a great time in LA, this being his first time there as well.  You're a wonderful guide Jongkook.  I hope he's able to go back to LA and explore more places.",5ln0Qu2Qm00
Ugw0n5_mmI981s5d_dh4AaABAg,this was so precious i smiled the whole time,5ln0Qu2Qm00
Ugzr9tzwvmAiBI4HZxp4AaABAg,"For those asking about English subtitles, I have noticed that they will appear the next day or so. Can't watch it in English the first day is comes up for some reason but the next day they should be there. Hopefully this helps!😊 I've enjoyed your videos Jong Kook and I hope you had a wonderful time in LA! Peace and many blessings to you and your family!❤️",5ln0Qu2Qm00
UgwbbllWXkA1lxcR3U14AaABAg,"진짜 종국님과 가면 기분좋고 든든하겠어요.아낌없이 사주고 가이드해주고 진짜 시비걸 사람 없고, 저도 LA에는 몇번 갔는데 개인비용으로 라도  같이 한번 가보고싶어요 ㅎㅎ",5ln0Qu2Qm00
UgxjaZwLABH7Z1fs0ZB4AaABAg,This is so adorable! I’m glad they enjoyed themselves!,5ln0Qu2Qm00
UgyhnvpyRHqAAnZvUMV4AaABAg,Its really wholesome watching his day to day vlogs with KJK and his freinds. I hope the does more day to day vlogs alongside his workouts. They have been so great to watch!,5ln0Qu2Qm00
UgxCDglL7p9GKUo7dpp4AaABAg,"it's crazy how jongkook is so good at singing, dancing, and acting. A literal visual, talented, popular, polite, well-spoken, kind, funny, and is good at everything!",5ln0Qu2Qm00
UgwOVb_pwmN-DvH6qpV4AaABAg,콘서트 하러 와서 연습이나 이런건 아무것도 없곸ㅋㅋㅋ 전지훈련 마무맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 멋있다 형...,9e0ofowtCjM
Ugwsf001gbLtsG9Beo54AaABAg,LA 현지인들에게 친절하게 운동 가르쳐주는 모습 진짜 너무 보기 좋고 멋있다,9e0ofowtCjM
UgyTz4QQL0Ry8zDOybV4AaABAg,"i feel like jongkook starting a youtube channel is such a great decision because i used to be just laying in bed, but watching videos of him being so passionate about health makes me get up and starts exercising. i would love to see him to make a video of home workout routine for people like me who don’t have the confidence to go to the gym. love from malaysia ❤️",9e0ofowtCjM
UgxqDbX_ZUzPXmyM_TB4AaABAg,with every video of him that i watch the more i gain respect from him. he’s the real definition of inspiration and motivation and watching him helping strangers out in working out genuinely uplifted me. kinda funny how that one guy turned out to be a musical artist and a bts fan though lol love them.,9e0ofowtCjM
Ugyuk52qe8XvA_t-ETN4AaABAg,"I've been doing some home exercises for years already and glutes are my focus but somehow, I've never felt the 'burn' when doing squats. Tried watching a lot of videos to learn how to squat properly but to no avail. Watched Jongkook's video on home exercise with Song Ji Hyo and learned how to squat properly and immediately felt the burn. I noticed a huge difference after exercising for a few days. And that was on one video only! Please don't ever stop making content.",9e0ofowtCjM
UgwIljwOg9unxiaxa2p4AaABAg,"I found myself enjoying this video and then the next thing I knew, it was over! I can't wait to see more of you and the crew in L.A.! Loving your chill vibe here!",9e0ofowtCjM
Ugwz2pql_Rc5yKCR4MB4AaABAg,역시 미국가셨으니 이런 현지인과 함께하는 컨텐츠가 제격이네요ㅋㅋㅋ확실히 색다른맛이 있습니다ㅋㅋㅋ,9e0ofowtCjM
UgxHh8wKIiIAN4EkQah4AaABAg,ㅋㅋㅋㅋㅋㅋ너무 귀엽다. 운동으로 공감대가 다 있구나ㅋㅋㅋㅋㅋㅋ 곁눈질하면서 이것저것 운동 팁 물어보고 알려주고 이런 느낌 너무 귀엽다ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋ몸은 다 성난 몸인데 다들 매너있고 상냥해.... 진짜 종국님 리스펙,9e0ofowtCjM
UgxwYUVSmKMsNKLjjA94AaABAg,"I'd scream if I'd get a suggestion from Jong Kook :-) thanks for helping out... this is what I miss in many gyms that unfortunately people don't get trainers at the beginning but then train incorrectly and might get hurt, and here you are helping people to get the right posture so they can get better results, thank you for being you!",9e0ofowtCjM
UgxqE2-douIOsUwt7514AaABAg,I absolutely LOVED the way he helped the younger guys with their workouts without hesitation.,9e0ofowtCjM
Ugxn4c7h2JBQ_-cI33R4AaABAg,"This video has such great energy! Kim Jong Kook looked so happy to share his passion with Joo Won. I love seeing another good old-fashioned workout video here and it's fun to see the two of them together like this. I'll be sure to check out 'Carter'! Actually, 'How Come You Don't Know,' the song Kim Jong Kook sang for Joo Won's drama 'The Good Doctor,' is one of my favourites of his. It's just absolutely gorgeous. Looking forward to the concert Saturday!",9wwMJn-X2ME
Ugxr4_HtZkXHzJSeHFJ4AaABAg,"종국이형님 엄청 신나버렸고 그걸 보는 주원배우님 표정은 너무 해맑으심ㅋㅋㅋㅋㅋㅋㅋ

진짜 종국이님 이번편 보통보다 말 1.3배 빠르고 많고 목소리 톤 높은 듯ㅋㅋㅋㅋㅋㅋ",9wwMJn-X2ME
UgyFMuFFoSsgLzgWbtV4AaABAg,"김종국님은 가르치는 게 진짜 전문 트레이너 뺨 치네요..
오히려 본인이 항상 얘기하듯 운동 맛있게 하는 걸 보면 정말 대단!!",9wwMJn-X2ME
UgxUpP2B8jXfDjnV16p4AaABAg,I love how KJK is filming at different gyms/exercise venues and giving them exposure. I think this gym belongs to the professional bodybuilder that was acting as their trainer and who was a guest previously. KJK is like a happy little kid with new toys with different exercise machines. Joo Won was really impressive. KJK isn't the only celebrity to take exercise seriously. The new movie looks really action-packed.,9wwMJn-X2ME
Ugz4sxxqR1eYzYwK_1F4AaABAg,"우리 시탈이형 간만에 보니까 너무 좋다 ♡
카터 꼭 볼께요
그리고 종국이형 옆에서 엄청 웃기는데 집중하고 하는거 너무 존멋 ㅋㅋ",9wwMJn-X2ME
UgxruxtrPVIEPea4ntt4AaABAg,종국이형 사심 방송ㅋㅋㅋㅋ 즐거워 하시는거 보는데 나도 모르게 미소 지고있었음ㅋ,9wwMJn-X2ME
Ugx_XU4K0-aarJLbne54AaABAg,형 진심으로 신났네 ㅋㅋㅋㅋㅋㅋㅋㅋ근데 진짜 어깨 운동 제대로 배웠습니다! 홍보는 홍보인데 홍보인듯 운동인듯 적절하게 잘 버무렸네요 ㅋㅋㅋㅋㅋ 그리고 카터 예고편 보니까 액션 장난 없던데  휴가가서 저녁에 보고 있으면 개꿀일듯!,9wwMJn-X2ME
UgzzJDKC4Ud7TGj4t5x4AaABAg,Joo Won is the first one as an actor who has done a training with KJK and never complain a single thing. But than again he's been training for over 9 years. He's definitely a beast.,9wwMJn-X2ME
Ugzjofi5t-LEuM2W6mB4AaABAg,"각시탈 배역 하실때부터 관심있게 봐왔던 개인적으로 좋아하는 남자연예인중 몇 안되는 주원씨가 나오셨네요 😀
""카터"" 2번이나 봤습니다.
촬영, 액션, 앵글, 전개가 너무나 색다른 차원이 다른 영화였네요
선한 인상에서 대배우의 포스가 풍기시는 주원씨 더욱더 흥하시길 바랍니다!",9wwMJn-X2ME
UgyUTrCN_TyfMg1aJgZ4AaABAg,"이영상보고 저도 사이드레터럴레이즈 했습니다💜 올해초부터 운동시작했는데, gym종국보면서 많이 자극 받고 있어요! 
가능하시다면 영상에나오는 운동명을 영상 설명란(description)에 써주시면 안될까요? 
헬린이라 운동명칭, 자극부위 명을 알고 싶어요!",9wwMJn-X2ME
Ugx8pFoX-yjUEjJhd0h4AaABAg,"ㅎ 여러분들..? ㅋ
여기 많이 진지하신 분들이 많으신거 같아서 ㅎ
그저 예능적 차원에서 여러분들 재밌게 보시러고 선수분들도 당연히 아주 많~~ 이 봐주시면서 콘텐츠 만들어주신겁니다! 
저도 처음 운동을 배우는 초보자 입장에서 좋은 스포츠를 알리고자 최선을 다한 겁니다.
그냥 재밌는 콘텐츠로만 즐겨주시기 바랍니다~ 
재밌잖아요~ ㅎ",Rm6pFL_E4_c
UgyV2sI5oRmornel4DR4AaABAg,"This episode was so fun to watch LOL Every KJK fan knows that JK Hyung is a huge fan of MMA and watched every big match along with replays of fights in his spare time. It was cool to see him learn and adapt so quickly to what he was being taught (maybe he adapted so quickly from image training? haha). But when they sparred it was cool to see JK Hyung’s boxing style come into play and to see him use a little bit of what he learned from the Jiu Jitsu video from a little bit back.

I can’t believe this man is in his latter 40’s and still possesses this much stamina and endurance. Really incredible. Every time I watch this channel I get motivated and inspires to work out and be active.

종국 형님 8월6일 콘서트 잘 하시길 응원합니다!! 무사히 갔다 오세요! Good luck and have fun!",Rm6pFL_E4_c
Ugwtdo77QF37KqWgLTt4AaABAg,Its so refreshing to see Donghyun in his element. He explained the form pretty well. I sometimes forget he’s an amazing fighter because he’s a giant baby scaredycat on the Great Escape and other variety shows hahaha so kiyowo ❤️❤️ also i think Jongkook kicks more like a soccer player lol he kicks through them so the impact is so strong,Rm6pFL_E4_c
Ugyt6WZ9yX9pI29pbVF4AaABAg,항상 느끼는 거지만 김동현 선수는 정말 강한 사람임에도 항상 겸손하고 예의바름이 몸에서 보여서 너무 좋다 본인이 강하면 건들거릴 법 한데도 전혀 그런 면 없이 부드럽게 강한 느낌..물론 그래서 더 포스가 있고 멋있습니다!,Rm6pFL_E4_c
Ugy_JO3KgZmTTTUe7qd4AaABAg,"Inspite of everything this man been trough in he's life, I think he's humble and always smiling.
I absolutely love he's sense of humor.
Keep up the good work and having fun. some of us love your videos.",Rm6pFL_E4_c
UgwpUoC90OK-0gfWRWt4AaABAg,"와..진짜너무멋졌습니다..
어디서나 당당하고 멋지신 종국형님이 또 다른분야의 운동을배우시면서 즐거워하시는모습도 즐겁게받아주시는 멋진선수분들도 다들 너무멋지십니다!",Rm6pFL_E4_c
UgzCOnkfw7WTfme1-el4AaABAg,진짜 종국이 형님이 노베이스가 아니고 격투기에 조예가 있으시니까 무브먼트가 초보자 무브먼트가 아니네요 ㄷㄷ 다른 사람이 배우는 컨텐츠 찍으면 너무 가볍게 배우는 느낌도 있는데 수준이 있으니까 보기에도 재미 있어요,Rm6pFL_E4_c
UgwifOGLC4lhXt1avIZ4AaABAg,선수들 진짜 괴물이긴 하다ㅋㅋㅋㅋ 종국형님은 재능 너무 넘치시고 ㅋㅋ  윤창민 선수 마지막에 받아주면서 스파링하는데도 압박감이 장난 아니시네 ㅋㅋㅋ,Rm6pFL_E4_c
Ugyo7dP6Y0HsYRQ-d6F4AaABAg,"17:27 ""I felt that my life was being threatened"" wow, gotta love the intensity and also the spirit the fighters shared with KJK",Rm6pFL_E4_c
UgwLITqc_OcAuzUPbUN4AaABAg,"The fighters went easy on him but it's still impressive Jong Kook did so well, he has talent for sure. I've done martial arts all my life and what Donghyun said is true. Would love to see Kim Jong Kook step into the ring, even if its an amateur fight. We would all be rooting for him!",Rm6pFL_E4_c
UgwMS4Yl5Ux6jgUjgjd4AaABAg,쌤~!!!!!! 열심히 담그겠습니다!!!!,_SvvieLcBBs
UgxsfeRHmr9u4gazF_l4AaABAg,"""i'd cry if I don't get a compliment"" yuna is my spirit animal",_SvvieLcBBs
UgyxRk1eSqmnN87sopt4AaABAg,"Yuna is so random, funny & being herself. 😂",_SvvieLcBBs
Ugy5WGe9RW6FG5RMraJ4AaABAg,"ㅋㅋㅋㅋㅋㅋ 뒤늦게 이걸 봤네 ㅋㅋㅋ
그렇치 ㅋ 천천히 다치지 않게 ㅋ
나중에 쌤이 검사하러 간다 ㅎ
Itzy 화이팅!",_SvvieLcBBs
UgzdEphCL57CFEA0-4x4AaABAg,"Yuna truly is a ball of energy and positivity. Furthermore, I love her vibe and aura.",_SvvieLcBBs
UgwRYaZUiqCcc82liSx4AaABAg,"Also, his squat advice is seriously priceless. I see people who don't regularly workout do squats like that all the time. His advice is going to save your knees and back",_SvvieLcBBs
UgyRBMg-Vnq7Dl1Te-l4AaABAg,"Yuna's so funny🤣 ""But our tickets are sold out"" then continues, ""But I'm touched"" 😅",_SvvieLcBBs
UgzPLPJugcsxSQHo1vN4AaABAg,Wow! Applause to Itzy for performing really hard even if all of them have problems with their spines. They dance so well that it is not obvious,_SvvieLcBBs
UgyOsxU0K4A3tKW8qL94AaABAg,Yuna was cracking me up the whole time. When she said “but our tickets are sold out” I burst out laughing.,_SvvieLcBBs
Ugz64kfa5e-eEezgHXd4AaABAg,"This episode is really fun..
Yuna is really funny..
Yeji and Lia are really interested in working out..
Ryujin is really quiet.. Chaeryoung unexpectedly an I in mbti..",_SvvieLcBBs
Ugxwa5dompnsN7JGSJZ4AaABAg,I’m a Pilates instructor and I’m so glad KJK enjoyed the experience! Pilates truly works the muscles differently and “wakes” up various muscles that’s been asleep 😊 hope he continues that! It will greatly benefit him too since he has scoliosis 👍🏻,yzYkAq_sl6I
UgwaVj_geUnOHJ3tfsh4AaABAg,"Love that he's always willing to try new things! There are so many types of exercise that help your body in different ways, so it's nice to see him get out of his comfort zone 🙌💕",yzYkAq_sl6I
UgxqhYG4XoRLoiOPcnR4AaABAg,"Yay, Mr. KJK finally showed us Pilates! The instructors are always so sweet and smiling while putting your body through torture. 😂 I did a lot of screaming too when I first tried it. I hope the exercises weren’t too painful for your back. Good Job both of you! 👍🏾",yzYkAq_sl6I
Ugyx7ohrCZrvIcAZvVp4AaABAg,I loved this video! Nice to see KJK branching out to other workout types. Found it funny how he made his friend do the exercises first like a guinea pig. Also hilarious how he asked how many sets they usually did for each exercise haha.,yzYkAq_sl6I
UgzF48xpQtznIlnBrFV4AaABAg,"ㅋㅋㅋㅋㅋㅋ필라테스 2년정도 꾸준히 했는데
거의 분절 뭐 이나 속근육쓰고 이런거 1도 없이
힘으로 밀어붙여서 횟수하는거 개웃김ㅋㅋㅋㅋ",yzYkAq_sl6I
Ugx4Q8_cOJu9ZFdNdb14AaABAg,이번 노래 진짜 완전 좋음 ㅠㅠ 하루에 20번씩 들어요 또 내주세요 근대 종국이형이 힘들어하는 운동이 있다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,yzYkAq_sl6I
UgxQRS0nT9Qph7lndtd4AaABAg,"지현우님 운동하는데 옆에서 리액션 넘 웃김ㅋㅋㅋㅋ피고,네,바깥쪽으로, 뒷쪽,오토바이 땡기듯이, 이야, 아, 와, 견갑이 확 넘어갔네요,오, 그렇군요 ㅋㅋ가만히 서서하는 리액션임 ㅋㅋ",yzYkAq_sl6I
Ugz2b11nhxagItFZBVZ4AaABAg,짐종국이 이렇게 힘들어하는 영상 처음 봅니다… 왜 이렇게 동질감이 이제서야 느껴지는 걸까요.. 천상계에서 이제 인간계로 내려온 느낌이라 그런듯 ㅎㅎㅎㅎ,yzYkAq_sl6I
UgyGQNfLYdyXfdN6qlp4AaABAg,"I love that Jongkook is trying different areas of exercise, and now even types that are way different from what he's used to. It's all beneficial and challenging and really encouraging to watch!",yzYkAq_sl6I
UgzJIz_PM-9atMJfCNV4AaABAg,This was so funny! I didn't expect to see Kim Jong Kook trying pilates on today's video! I have massive respect now for anyone who does this activity; that looked really hard! And it seems having a more muscular build does not make it any easier lol...The instructor was amazing though; she's so patient and skilled. And it was great to see Ji Hyun Woo too. He was delightful in Dopojarak (as was everybody; I really enjoyed the first episode) and I'll be sure to check out the new song.,yzYkAq_sl6I
UgyTYW_p8pnEHaRRmeN4AaABAg,"여러분들 감사하모니카💕💕💕
“I luv u”많은 사랑 부탁하모니카💕💕💕
운동하고 1주일 죽을뻔한거 안비밀 
짐종국에서 자주 만나요💞",IBJ_NDqCtj0
Ugz5_wKtQY6PJntFJVB4AaABAg,"This is exactly what I was hoping for when I heard Kim Jong Kook and KCM would work together! The song is so beautiful and joyful and it was quite fun to include their workout! The banter with KCM was great as always...he really should be on more variety shows! Mirani was great with her rap as well! I hoped she'd have a chance to work out with them too, maybe next time! I hope this song gets lots of love and I hope to see more of both KCM and Mirani on this channel in the future.",IBJ_NDqCtj0
UgxudR7FTg_EIeKV9aF4AaABAg,선배님들과 즐거운 시간보내고 갑니다💕💕💕,IBJ_NDqCtj0
UgwX4h6mRWjvWj9vkGZ4AaABAg,"노래 너무 좋아요. 유희열의 스케치북 보고 왔어요. 간만에 가창력 좋은 가수들의 90s 노래를 들을 수 있어서 너무 좋았어요. 두 근육모기들의 조합은 예전부터 궁금했는데, 너무 노래도 좋고 계속 듣게 되네요. 미란이 분도 정말 잘부르셔서 노래에 너무 잘어울리는 랩이 너무 좋네요. 계속 좋은 노래 듣게 해주세요. 짐종국 KCM 미란이 화이팅!",IBJ_NDqCtj0
Ugx5QGAUQmNvCCmczo14AaABAg,"KCM is definitely one of the best guests to watch! i used to watch him in rain's youtube only, but it's good to finally see him in this channel together with him being a guest in RM as well. keep it up!",IBJ_NDqCtj0
UgwOMWxKLnPevNaXlil4AaABAg,KCM's random commentary are so entertaining 😂😂😂 everytime he managed to make KJK laughed and lost focus is a win lmao,IBJ_NDqCtj0
Ugxrel25dMWWXtN7t6V4AaABAg,"""I luv u"" is already added in my Spotify playlist. Really looking forward to KJK's content with KCM on the arm wrestling. Stay buff dudes.💪",IBJ_NDqCtj0
UgybY8tKowR1l45siB54AaABAg,"근육 펌핑 이후에 라이브라니 ㅋㅋㅋㅋ 진짜 컨탠츠 신박하네
그 와중에 컨탠츠 시간 맞추려고 운동을 미리 한 종국형님....리스펙.
고통받는 KCM형님 보면서 웃다가 노래 딱 시작하니까 와.... 종국형님 본업이 가수가 맞으셨군요?",IBJ_NDqCtj0
UgxZwGpfIUbsXmgpDJN4AaABAg,"두분의 조합과 미란님의 피쳐링
음원 구매해서 수백번 듣고 또 듣지만
SNS 음원 구입해서 소장하며 듣고 계신분들이
엄청나던데요 
이노래는 빌보드 로 나가야 할것같은데요
47년을 살면서 이렇게 귀에 감기는 노래는
처음인것 같아요
빌보드로 갑시다♥",IBJ_NDqCtj0
UgwafnqHu9RB8BNpRTV4AaABAg,"형님 헬스2개월차 헬린입니다.
형님이 보여주신 7×7×7시작했는데 지금껏 이두운동한게 뭐였나싶을정도로 굉장히 충격적이네요ㅠ역시모르면 많이배워야된다는걸 새삼느낍니다.오늘도 열심히 득근해보겠습니다.감사합니다 형님!",IBJ_NDqCtj0
UgyLSPC7CUMrGKpW7Jl4AaABAg,Jang hyuk está sempre em forma cada vez melhor 👊❤,j6V-UWviy6o
Ugz7MhVC7_A_4om5_-d4AaABAg,"Janghyuk is probably one of my favorite actors ever (partially due to the fact that Voice 1 is also still my favorite kdrama after all these years)! So I'll watch anything he stars in. But I love some good action, so really looking forward to the movie!",j6V-UWviy6o
UgzSfMnJkifEtsxc2n14AaABAg,진짜 장혁님은 저 평정심에서 나오는 말과행동이 너무 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j6V-UWviy6o
UgxH2JA1-x4JQ6oq1Wt4AaABAg,"저거하고 축구하러간대 ㅋㅋㅋ
진짜 대단하다 ㅋㅋㅋ
장혁은 먼가 나이가들수록 온순해지는 느낌이드네.
같은부대 출신인데....여튼 팬입니당~",j6V-UWviy6o
UgzhNtE6NB3YH7BoF2N4AaABAg,장혁님 예능에서는 항상 긴장하시는 느낌인데 친구랑 함께여서 그런지 엄청 유머있으시네요ㅋㅋ,j6V-UWviy6o
UgxFPaz22LDmKpHLV4V4AaABAg,"Jang Hyuk is one of the best Korean actors for the action genre.
He has basic Boxing and is in very good shape despite being in his 40s. He's the busiest person among the dragon club members.",j6V-UWviy6o
UgwL_qsbQS7BU-Z0xix4AaABAg,장혁형님 정말 꾸준히 활동하시는 모습 너무 보기 좋습니다 형님이 나오시는 드라마 영화 단 한개도 빼먹지않고 다 봤을 정도로 팬입니다 항상 건강관리 유의하시고 더 다양한 장르로 스크린에서 뵈었으면 좋겠습니다 파이팅입니다 ^^,j6V-UWviy6o
UgzGdZzBRcsZdQIvwdV4AaABAg,"장혁 정말 매력적인 배우입니다.
전에 큰실수를 한적있는데 매우 솔직한모습에 매료되어 팬이 되었는데..
언제나 응원합니다. 더 높이 더 높이 올라가세요",j6V-UWviy6o
UgzgWVeShFjeDkzgYed4AaABAg,Jong Kook really is a best buddy and a great brother to his best friends. You truly are great guy. Always stay humble and a good friend to all.,j6V-UWviy6o
Ugy9eOPkbhMRQNwSlaJ4AaABAg,"와... 근데 복싱장 몸풀기운동 하고 셋트 운동 끝나고 미트치기 14p,16p 총 2회 끝나고 스파링 2회에 또 축구하러간다고...?
진짜... 대단하다라는 말밖에 안나온다",j6V-UWviy6o
UgyW31MCFnc2Z6JS2OZ4AaABAg,"Underrated quality about So Min is how great of a listener she is. She says what's on her mind, but she's always listening to what someone says. I noticed this on both RM and Sixth Sense. It's especially evident in this video as well. These are the types of people you really want in your party of friends.",CzXzBnYTjW0
Ugw0kBFjEowUDmocG_14AaABAg,I think they complement each other. They are both outspoken and not afraid to speak their minds. That's why the conversation flow smoothly and fun. They're both spontaneous and the transition between topics are flawless.,CzXzBnYTjW0
UgznhULABA8ReUe8vIl4AaABAg,They are such a great duo. They both speak their minds without stepping on each other. It's actually crazy how well they complement each other. EDIT: LOL he really just said he listens to his body but then said the body lies when asking for rest. Freaking hilarious.,CzXzBnYTjW0
Ugxd4-zw-T51w1Yxpot4AaABAg,I love that there is no awkwardness whatsoever. No pressure of love lines and all that nonsense. Just 2 people having a chat and really enjoying their talk-time together. 😊 Please invite Somin again.,CzXzBnYTjW0
UgwhVppMnRyu4D034bp4AaABAg,"별 거 안하는데 뭔가 설레임이 있네
이 조합도 괜찮네.",CzXzBnYTjW0
UgyzKhJowP_VBN0W4dh4AaABAg,"Everytime Somin is inside an interview, I feel that she adds in the fun part, and indeed she is a good listener",CzXzBnYTjW0
UgzwnHxdWgYLn7isFi94AaABAg,I’ve been waiting for this duo for sooo long and I’m not disappointed ! Love how kjk laughs at everything that she says lmao,CzXzBnYTjW0
Ugw72NOViAsidNQhrTR4AaABAg,난 소민이누나 진짜 좋아.. 이쁘고 애교많고..순수하고 속깊고.. 그리고 여린부분도 있고 .. 저런분 만나고 싶어 ㅠㅠ,CzXzBnYTjW0
